,date,state,population,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,virus,pandemic,us,cases,new,news,like,get,wuhan,one,health,di,world,si,time,il,help,crisis,home,need,outbreak,000,know,corona,deaths,et,please,would,realdonaldtrump,covid_19,2020,lockdown,spread,due,could,first,des,go,stay,da,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,death toll,new coronavirus,amid coronavirus,19 pandemic,stay home,coronavirus crisis,coronavirus covid,china coronavirus,coronavirus via,coronavirus china,social distancing,new cases,il coronavirus,corona virus,positive coronavirus,du coronavirus,spread coronavirus,wuhan coronavirus,coronavirus death,confirmed cases,casos coronavirus,news coronavirus,bbc news,fight coronavirus,tested positive,cruise ship,coronavirus lockdown,public health,href rel,rel nofollow,19 cases,gon na,true href,cases coronavirus,wuhan china,south korea,coronavirus fears,hong kong,stay safe,donald trump,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus,covid 19 outbreak,covid 19 patients,covid 19 coronavirus,coronavirus live updates,covid 19 via,new york times,fight covid 19,positive covid 19,twitter web app,amid coronavirus outbreak,amid covid 19,world health organization,tested positive coronavirus,new coronavirus cases,tests positive coronavirus,coronavirus 2019 ncov,covid 19 virus,coronavirus task force,casos covid 19,covid 19 deaths,covid 19 lockdown,spread covid 19,covid 19 di,cases covid 19,amid coronavirus pandemic,covid 19 response,primer caso coronavirus,gt virus coronavirus,coronavirus sars flu,virus coronavirus sars,virus covid 19,penyebaran covid 19,covid 19 testing
275,2020-02-17,GA,10620000,5,2,1,9,84,52,98,36,90,24,10,2,52,5,45,36,76,59,18,72,58,79,51,66,51,79,71,43,59,82,13,40,79,5,10,69,78,68,25,4,75,0,33,25,73,84,73,81,26,81,1,14,3,1,2,3,34,2,14,61,14,4,3,1,2,2,2,17,8,16,0,3,3,8,2,2,9,21,11,3,1,7,30,5,4,49,0,19,0,67,0,71,0,2,15,27,9,78,2,33,1,2,0,0,18,0,4,3,1,2,3,0,37,0,0,49,15,0,7,1,1,2,12,3,1,0,0,0,1,0,0,0,0,2,0,7,12,3,0,0
276,2020-02-17,MD,6046000,5,2,1,9,72,52,97,36,87,24,10,1,52,5,45,36,76,59,18,71,58,79,51,68,51,77,70,43,59,82,13,40,79,5,10,69,79,68,25,3,75,0,33,26,73,84,73,82,26,81,1,14,3,1,2,3,34,2,14,61,14,4,3,1,2,2,2,17,7,16,0,3,3,8,2,2,9,21,11,3,1,7,30,6,4,49,0,19,0,67,0,71,0,2,15,27,9,77,2,33,1,2,0,0,18,0,4,4,1,2,4,0,37,3,0,49,13,0,7,0,1,2,12,3,1,0,0,0,1,0,0,0,0,2,0,7,12,3,0,0
277,2020-02-17,MA,6893000,5,2,1,9,84,52,98,36,87,24,10,2,52,5,45,36,73,59,18,72,58,79,51,68,51,77,70,43,59,82,13,40,77,5,10,69,79,68,25,3,77,0,33,26,73,84,73,82,26,81,1,14,3,1,2,3,29,2,14,61,14,4,3,1,2,2,2,17,8,17,0,3,3,8,2,2,8,21,11,3,1,7,30,7,4,49,0,19,0,67,0,71,0,2,15,27,9,78,2,33,1,2,0,0,18,0,4,3,1,2,4,0,37,3,0,49,13,0,7,1,1,2,12,3,0,0,0,0,1,0,0,0,0,2,0,7,9,3,0,0
278,2020-02-17,NY,19450000,5,2,1,9,72,52,98,36,90,24,10,2,52,5,45,36,76,59,18,72,58,79,51,68,51,77,71,43,59,82,13,40,77,5,11,71,79,65,25,2,75,0,33,26,71,84,73,82,26,81,1,14,3,1,2,3,34,2,14,61,14,4,3,1,2,2,2,17,8,17,0,3,3,8,2,2,9,21,10,3,1,7,29,6,4,49,0,19,0,67,0,71,0,2,14,27,6,78,2,33,1,2,0,0,18,0,4,3,1,2,5,0,37,3,0,0,15,0,6,1,1,2,12,3,1,0,1,0,1,0,0,0,0,2,0,7,12,3,0,0
279,2020-02-17,NC,10490000,5,2,1,9,84,52,98,36,87,24,10,2,52,5,45,36,76,59,18,72,58,79,51,68,51,79,70,43,59,82,13,40,79,5,10,69,78,70,23,3,75,0,33,26,73,84,73,82,26,81,1,14,3,1,2,3,29,2,14,61,14,4,3,1,2,2,2,17,8,17,0,3,3,8,2,2,9,21,11,3,1,7,29,6,4,49,0,19,0,67,0,71,0,2,15,27,9,78,3,33,1,2,0,0,18,0,4,3,1,2,4,0,37,3,0,49,13,0,7,1,1,2,9,3,1,0,0,0,1,0,0,0,0,2,0,7,9,3,0,0
280,2020-02-18,NC,10490000,4,2,1,11,89,58,94,35,87,26,10,1,53,5,46,39,77,60,18,73,67,77,49,66,49,76,76,43,57,88,14,43,82,4,11,65,79,76,31,7,74,0,35,28,76,88,77,81,26,83,1,12,2,1,2,2,39,2,17,65,14,3,4,0,2,2,2,16,8,16,0,2,2,7,3,2,7,18,11,3,1,6,28,4,2,44,0,20,0,0,1,0,0,2,17,27,15,75,4,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,24,3,0,0,0,0,2,0,1,0,1,2,0,5,14,3,0,0
281,2020-02-18,MD,6046000,4,2,1,11,85,58,91,35,87,26,10,1,53,5,46,39,77,61,18,73,66,77,49,66,49,75,76,43,57,88,14,43,82,4,11,65,81,77,32,7,74,0,33,28,76,88,77,81,26,83,1,12,2,2,2,3,51,2,18,65,14,3,4,0,2,2,2,16,5,15,0,2,3,7,3,2,7,18,11,3,1,6,27,4,2,44,0,20,0,0,1,0,0,2,17,27,15,71,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,0,1,2,17,3,0,0,0,0,2,0,0,0,1,2,0,5,12,3,0,0
282,2020-02-18,FL,21480000,4,2,1,11,83,58,94,35,87,26,10,1,53,5,46,39,77,60,18,73,66,77,49,66,49,74,75,43,57,88,14,43,82,4,11,65,81,76,32,7,74,0,33,28,76,88,77,81,26,83,1,12,3,1,2,2,62,1,18,65,14,3,4,0,2,2,2,16,5,16,0,2,2,7,2,2,7,18,11,3,1,6,27,4,2,44,0,20,0,0,1,0,0,2,17,30,15,75,3,34,1,2,1,4,18,0,3,2,2,2,5,0,41,2,0,72,0,4,9,0,1,2,24,3,0,0,0,0,2,0,1,0,1,2,0,8,14,3,0,0
283,2020-02-18,NJ,8882000,4,2,1,11,89,58,94,35,87,25,10,1,53,5,46,39,74,61,18,73,66,77,47,66,49,75,75,43,57,88,14,43,81,4,11,65,81,77,32,4,74,0,32,28,74,88,77,81,26,83,1,12,2,1,2,2,62,2,18,66,14,3,3,0,2,2,2,15,8,16,0,2,2,7,3,2,7,19,11,3,1,6,27,4,2,44,0,20,0,0,1,0,0,2,17,27,15,75,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,17,3,0,0,0,0,2,0,1,0,1,2,0,5,12,3,0,0
284,2020-02-18,NY,19450000,4,2,1,11,85,58,94,35,93,26,10,1,53,5,46,39,77,60,18,73,66,77,49,66,49,75,75,43,56,88,14,43,81,4,11,67,81,76,32,9,74,0,33,28,74,88,77,81,26,83,1,12,2,1,2,2,51,2,18,65,14,3,4,0,2,2,2,16,8,16,0,2,2,8,3,2,7,18,11,3,1,6,26,4,2,44,0,21,0,0,1,0,0,2,17,27,22,75,3,35,1,2,1,4,19,0,3,2,2,2,5,0,41,3,0,79,0,4,8,3,1,2,17,3,0,0,0,0,2,0,1,0,1,2,0,2,12,3,0,0
285,2020-02-18,GA,10620000,4,2,1,11,89,58,94,35,93,26,10,1,53,5,46,39,77,60,18,73,66,77,49,63,49,76,75,43,57,88,14,43,82,4,11,65,79,77,32,4,74,0,33,29,76,88,77,80,26,83,1,12,2,1,2,2,51,2,18,65,14,3,4,0,2,2,2,16,8,15,0,2,3,7,3,2,7,18,11,3,1,6,27,3,2,44,0,20,0,0,1,0,0,2,17,27,15,75,3,35,1,2,1,0,19,0,3,2,2,2,7,0,41,2,0,72,0,4,9,3,1,2,17,3,0,0,0,0,2,0,1,0,1,2,0,5,12,3,0,0
286,2020-02-18,CA,39510000,4,2,1,11,89,58,94,35,93,26,10,1,53,5,46,39,77,60,18,73,66,77,49,63,49,76,75,43,57,88,14,43,82,4,11,67,79,77,32,7,74,0,33,26,76,88,76,81,26,83,1,12,2,1,2,2,51,2,18,66,14,3,4,0,2,2,2,16,8,16,0,2,2,7,2,2,7,19,11,3,1,6,27,4,2,44,0,20,0,0,1,0,0,2,17,27,22,75,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,17,3,0,0,0,0,2,0,1,0,0,2,0,5,12,3,0,0
287,2020-02-18,IL,12670000,4,2,1,11,86,60,94,36,97,27,10,1,53,5,45,40,79,63,19,75,65,77,52,65,50,75,76,50,57,87,13,39,84,4,11,66,84,77,39,5,75,1,36,27,80,87,79,85,27,85,1,12,2,1,2,2,53,1,19,65,14,3,5,0,2,2,2,16,5,16,0,2,2,7,2,3,8,19,11,3,1,6,27,6,3,42,0,22,0,32,1,64,87,2,16,28,16,76,3,36,1,2,1,0,18,1,3,4,2,2,5,0,42,2,0,65,36,0,9,2,1,0,18,3,1,0,0,0,2,1,1,0,1,2,0,5,6,3,0,0
288,2020-02-18,CT,3565000,4,2,1,11,89,58,96,35,87,26,10,1,53,5,45,39,77,60,18,73,66,77,49,66,49,75,75,43,57,88,14,43,82,4,11,67,83,77,32,4,75,0,33,28,76,86,77,81,26,83,1,12,2,1,2,2,51,1,18,65,14,3,4,0,2,2,2,16,8,16,0,2,2,7,3,2,6,18,11,3,1,6,27,4,2,44,0,20,0,0,1,0,0,2,16,27,15,75,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,17,3,0,0,0,0,2,0,1,0,1,2,0,5,12,3,0,0
289,2020-02-18,MA,6893000,4,2,1,11,89,56,94,35,87,26,10,1,53,5,46,39,74,60,18,73,66,77,49,66,49,75,76,43,57,88,14,43,81,4,11,65,81,77,32,7,75,0,33,28,76,88,77,81,26,83,1,12,2,1,2,2,39,1,18,65,14,3,4,0,2,2,2,16,8,16,0,2,3,7,3,2,6,18,11,3,1,6,27,3,2,44,0,20,0,0,1,0,0,2,17,27,15,75,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,17,3,0,0,0,0,0,0,1,0,1,2,0,5,14,3,0,0
290,2020-02-19,IL,12670000,4,2,1,18,82,61,93,34,99,29,9,1,56,5,45,38,79,63,16,75,65,78,52,67,50,79,77,49,57,86,12,40,84,4,11,68,84,79,39,2,73,1,35,27,81,87,78,83,26,84,1,10,3,1,2,3,43,1,16,64,13,3,4,0,2,3,2,14,5,14,0,2,2,6,1,3,7,16,10,3,1,6,27,6,3,34,0,21,0,63,1,0,0,2,15,31,12,78,4,38,1,2,1,0,16,0,3,2,1,2,4,6,44,0,0,22,18,5,7,1,2,2,14,2,1,0,0,0,2,0,1,0,1,2,0,5,10,2,1,0
291,2020-02-19,CT,3565000,4,1,1,18,83,60,97,33,89,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,80,75,51,56,86,13,38,82,4,10,67,84,77,40,0,73,1,33,27,79,89,79,83,26,84,1,12,2,1,2,2,47,1,16,63,13,3,4,1,2,2,2,13,6,13,0,2,3,7,1,2,7,15,9,3,0,6,27,5,2,33,0,19,0,0,1,0,0,2,13,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,3,0,0,0,0,2,0,4,7,3,1,0
292,2020-02-19,FL,21480000,4,1,1,18,83,60,93,33,89,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,79,75,51,56,86,13,38,82,4,10,67,82,77,40,4,73,1,33,27,79,89,79,83,26,84,1,11,2,1,2,2,62,1,16,63,13,3,4,0,2,2,2,13,5,13,0,2,3,7,2,2,7,15,9,3,0,6,27,5,2,33,0,19,0,0,1,0,0,2,14,35,15,74,3,40,0,2,0,0,14,0,4,2,1,2,4,0,41,0,0,16,0,0,8,1,1,0,9,3,0,0,0,0,2,0,0,0,0,2,0,2,6,3,1,0
293,2020-02-19,MD,6046000,4,1,1,18,73,60,90,33,89,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,80,74,51,56,86,13,38,82,4,10,67,82,77,40,4,73,1,33,27,79,89,79,83,26,84,1,11,2,1,2,2,47,1,16,63,13,3,4,1,2,2,2,13,5,13,0,2,2,7,1,2,7,15,9,3,0,6,27,5,2,33,0,19,0,0,1,0,0,2,14,32,15,72,3,40,0,2,0,0,15,0,4,3,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,1,0,2,0,1,0,0,2,0,4,7,3,1,0
294,2020-02-19,NY,19450000,4,1,1,18,73,60,93,33,93,28,9,1,57,5,46,37,78,60,16,72,65,78,50,68,50,80,75,51,55,86,13,38,82,4,10,67,82,76,40,4,73,1,33,27,78,89,79,83,26,84,1,11,2,1,2,2,47,1,16,63,14,3,4,1,2,2,2,13,6,13,0,2,3,7,1,2,7,15,10,3,1,6,26,5,2,33,0,19,0,0,1,0,0,2,15,32,6,74,3,40,0,2,0,0,15,0,4,2,1,2,4,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,2,0,0,0,0,2,0,7,7,3,1,0
295,2020-02-19,NC,10490000,4,1,1,18,83,60,93,33,89,28,9,1,57,5,46,37,78,60,16,72,65,78,50,68,50,79,74,51,56,87,13,38,82,4,10,67,81,77,57,4,73,1,33,27,79,89,79,83,26,84,1,11,2,1,2,2,34,1,17,63,14,3,4,1,2,2,2,13,6,13,0,2,3,7,1,2,7,15,9,3,1,6,27,5,2,33,0,19,0,0,1,0,0,2,14,32,15,74,4,40,0,2,0,0,15,0,4,2,1,2,3,0,41,0,0,16,0,0,7,1,1,0,9,3,0,0,1,0,2,0,0,0,0,2,0,4,6,3,0,0
296,2020-02-19,NJ,8882000,4,1,1,18,83,60,93,33,89,27,9,1,57,5,46,37,76,60,16,71,65,78,49,68,50,80,75,51,56,86,13,37,82,4,10,67,82,77,40,0,73,1,32,27,78,89,79,83,26,84,1,11,2,1,2,2,62,1,16,63,13,3,3,1,2,2,2,13,6,13,0,2,3,7,1,2,7,16,10,3,1,6,27,5,2,33,0,19,0,0,1,0,0,2,14,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,2,0,0,0,0,2,0,4,7,3,1,0
297,2020-02-19,CA,39510000,4,1,1,18,83,60,93,33,93,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,79,75,51,56,86,13,38,82,4,10,67,81,77,40,4,73,1,33,26,79,89,78,83,26,84,1,11,2,1,2,2,47,1,16,63,13,3,4,0,2,2,2,13,6,13,0,2,3,7,2,2,7,16,9,3,0,6,27,5,2,33,0,19,0,0,1,0,0,2,14,32,6,74,3,40,0,2,0,0,15,0,4,3,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,2,0,0,0,0,2,0,4,7,3,1,0
298,2020-02-19,GA,10620000,4,1,1,18,83,60,93,33,93,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,79,75,51,56,87,13,38,79,4,10,67,81,77,40,0,73,1,33,27,79,89,79,82,26,84,1,11,2,1,2,2,47,1,16,63,13,3,4,1,2,2,2,13,6,13,0,2,2,7,1,2,7,15,9,3,1,6,27,4,2,33,0,19,0,0,1,0,0,2,14,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,2,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,2,0,0,0,0,2,0,4,7,3,1,0
299,2020-02-19,MA,6893000,4,1,1,18,83,59,93,33,89,28,9,1,57,5,46,37,76,60,16,71,65,78,50,68,50,80,74,51,56,87,13,38,82,4,10,67,82,77,40,4,73,1,33,27,79,89,79,83,26,84,1,11,2,1,2,2,34,1,16,63,13,3,4,1,2,2,2,13,6,14,0,2,2,7,1,2,7,15,9,3,1,6,27,6,1,33,0,19,0,0,1,0,0,2,14,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,1,0,0,0,0,2,0,4,6,3,1,0
300,2020-02-20,NJ,8882000,4,2,1,14,84,60,94,33,93,30,9,1,55,5,49,39,79,61,14,75,62,75,47,66,52,74,74,46,56,85,12,43,84,4,10,66,80,79,37,0,72,1,34,26,76,88,72,80,25,83,1,11,3,1,2,3,98,1,12,66,13,3,2,1,2,2,2,12,5,12,0,2,2,6,1,2,8,15,9,2,0,6,28,4,2,38,0,20,26,33,1,0,0,2,13,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,1,40,0,0,9,1,1,0,12,3,0,0,1,0,2,1,1,0,0,2,0,4,5,3,0,0
301,2020-02-20,NC,10490000,4,2,1,14,84,60,94,33,93,30,9,1,55,5,49,39,81,59,14,75,62,75,50,66,52,73,74,46,56,85,12,42,83,4,10,66,76,78,40,0,72,1,33,26,79,88,72,80,25,82,1,11,3,1,2,3,48,1,12,65,12,3,1,1,2,2,2,12,5,12,0,2,2,6,1,2,8,15,9,2,0,6,29,4,2,38,0,20,26,33,1,0,0,2,13,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,1,40,0,0,10,1,1,0,6,3,0,0,1,0,2,1,1,0,2,2,0,4,4,3,0,0
302,2020-02-20,MD,6046000,4,2,1,14,86,60,93,33,93,30,9,1,55,5,49,39,81,61,14,74,62,75,50,66,52,74,74,46,56,85,12,42,83,4,10,66,80,79,37,0,72,1,34,26,79,88,72,80,25,83,1,11,3,1,2,4,71,1,12,65,13,3,1,1,2,2,2,12,3,12,0,2,2,6,1,2,8,15,9,2,0,6,28,4,2,38,0,20,26,33,1,0,0,2,13,51,18,85,2,45,1,2,1,0,16,1,3,1,1,2,4,0,45,0,1,40,0,0,9,0,1,0,12,3,0,0,1,0,2,1,1,0,2,2,0,4,5,3,0,0
303,2020-02-20,NY,19450000,4,2,1,14,86,60,94,33,97,30,9,1,55,5,49,38,81,59,14,75,62,75,50,66,52,74,74,46,56,85,12,42,84,4,10,66,80,79,37,0,72,1,34,26,76,88,72,80,25,83,1,11,3,1,2,3,71,1,12,65,12,3,1,1,2,2,2,12,5,12,0,2,2,6,1,2,8,15,9,2,0,6,27,4,2,38,0,20,26,33,1,0,0,2,14,51,17,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,0,32,0,0,7,1,1,0,12,3,0,0,1,0,2,1,1,0,2,2,0,2,5,3,0,0
304,2020-02-20,CT,3565000,4,2,1,14,84,60,94,33,93,30,9,1,55,5,49,38,81,59,14,75,62,75,50,66,52,74,74,46,56,85,12,42,83,4,10,66,84,79,37,0,73,1,34,26,79,87,72,80,25,83,1,10,3,1,2,3,71,1,12,65,13,3,1,1,2,2,2,12,5,12,0,2,2,6,1,2,7,15,9,2,0,6,28,4,2,38,0,20,26,33,1,0,0,2,12,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,1,40,0,0,9,1,1,0,12,3,0,0,1,0,1,1,1,0,2,2,0,4,5,3,0,0
305,2020-02-20,IL,12670000,4,2,1,14,86,61,95,33,95,33,8,1,54,5,50,40,81,63,14,76,63,75,53,65,52,74,77,47,57,88,13,41,82,4,10,66,80,79,50,5,74,1,34,26,83,89,74,84,26,87,1,11,3,1,2,3,48,1,14,65,12,3,2,1,2,2,2,13,5,13,0,2,2,6,1,2,6,14,10,2,0,5,28,3,3,36,0,20,49,0,1,44,0,2,13,50,12,90,3,44,1,2,1,0,15,0,4,2,1,2,6,0,48,0,0,29,18,0,8,1,1,2,15,3,1,0,1,1,2,0,1,0,0,1,0,2,5,3,0,0
306,2020-02-20,CA,39510000,4,2,1,14,84,60,94,33,97,30,9,1,55,5,49,39,81,59,14,75,62,75,50,64,52,73,74,46,56,85,12,42,83,4,10,66,76,79,37,0,72,1,34,26,79,88,70,80,25,83,1,11,3,1,2,3,71,1,12,66,13,3,1,1,2,2,2,12,5,12,0,3,2,6,1,2,8,15,9,2,0,6,28,4,2,38,0,20,26,33,1,0,0,2,13,51,17,87,2,45,1,2,1,0,16,1,3,1,1,2,4,0,45,0,0,40,0,0,9,1,1,0,12,3,0,0,1,0,2,1,1,0,2,2,0,4,5,3,0,0
307,2020-02-20,MA,6893000,4,2,1,14,84,59,94,33,93,30,9,1,56,5,49,39,79,59,14,75,62,75,50,66,52,74,74,46,56,85,12,42,84,4,10,66,80,79,37,0,73,1,34,26,79,88,72,80,25,83,1,11,3,1,2,3,48,1,12,65,13,3,1,1,2,2,2,12,5,13,0,2,2,6,1,2,7,15,9,2,0,6,28,0,1,38,0,20,26,33,1,0,0,2,13,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,1,40,0,0,9,1,1,0,12,3,0,0,1,0,2,1,1,0,0,2,0,4,4,3,0,0
308,2020-02-20,FL,21480000,4,2,1,14,73,60,94,33,93,30,9,1,55,5,49,39,81,59,14,75,62,75,50,66,52,75,74,46,56,85,12,42,83,4,10,66,80,78,37,0,72,1,34,26,79,88,72,80,25,83,1,11,4,1,2,3,98,1,12,65,13,3,1,1,2,2,2,12,3,12,0,2,2,6,1,2,8,15,9,2,0,6,28,4,2,38,0,20,26,20,1,0,0,2,13,52,18,87,2,44,1,2,1,0,16,1,3,2,1,2,4,0,45,0,1,40,0,0,9,0,1,0,6,3,0,0,1,0,2,1,1,0,2,2,0,6,4,3,0,0
309,2020-02-20,GA,10620000,4,2,1,14,84,60,94,33,97,30,9,1,55,5,49,39,81,59,14,75,62,75,50,64,52,73,74,46,56,85,12,42,80,4,10,66,76,79,37,0,72,1,34,27,79,88,72,79,25,83,1,11,3,1,2,3,71,1,12,65,13,3,1,1,2,2,2,12,5,12,0,3,2,6,1,2,8,15,9,2,0,6,28,3,2,38,0,20,26,33,1,0,0,2,13,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,0,40,0,0,9,1,1,0,12,3,0,0,1,0,2,1,1,0,2,2,0,4,5,3,0,0
310,2020-02-21,NC,10490000,7,2,1,10,84,59,91,32,87,29,12,1,54,5,69,37,81,60,14,74,59,74,53,66,50,76,71,43,56,83,13,39,79,6,9,64,75,75,37,5,74,0,33,25,75,86,70,84,26,78,2,13,3,1,3,3,40,2,12,64,14,4,2,1,2,2,2,12,36,12,0,3,20,11,1,2,8,16,10,2,1,8,27,8,2,35,0,20,27,68,1,0,0,2,11,69,25,82,3,44,0,2,1,2,18,1,4,2,2,2,5,6,42,0,1,42,0,0,9,1,2,2,13,3,1,0,0,0,3,1,1,0,0,1,0,3,9,3,0,0
311,2020-02-21,IL,12670000,7,2,1,11,84,59,89,32,94,31,13,1,52,5,69,39,81,61,15,76,58,72,56,65,50,78,73,43,57,85,13,40,78,6,9,63,84,72,38,2,74,0,34,25,77,85,70,85,26,79,2,12,4,1,2,4,47,2,13,67,14,3,3,1,2,2,2,13,27,13,0,3,20,11,1,2,9,17,11,3,1,8,26,5,3,35,0,18,77,100,1,0,0,2,13,65,21,82,3,43,1,3,1,0,17,0,4,3,2,3,5,7,43,0,0,38,19,11,8,1,2,2,27,3,1,0,0,0,3,0,1,0,4,1,0,6,13,3,0,0
312,2020-02-21,NJ,8882000,7,2,1,10,84,59,91,32,87,29,12,1,54,5,69,37,80,58,14,74,58,74,54,66,50,77,71,43,56,83,13,41,76,6,9,64,81,73,30,4,74,0,35,25,70,86,70,84,26,80,1,13,3,1,2,3,80,2,12,63,14,4,2,1,2,2,2,12,36,12,0,3,20,11,1,2,8,16,10,3,1,8,26,8,2,35,0,20,41,68,1,0,0,2,11,69,25,82,3,44,1,2,1,2,18,1,4,2,2,2,5,0,42,0,1,42,0,0,9,1,2,2,21,3,1,0,0,0,3,1,1,0,0,1,0,3,16,3,0,0
313,2020-02-21,CA,39510000,7,2,1,10,84,59,91,32,92,29,12,1,54,5,69,37,81,60,14,74,58,74,53,65,50,76,71,43,56,83,13,39,79,6,9,64,75,73,30,5,74,0,34,25,75,86,69,84,26,80,2,13,3,1,3,3,59,2,12,63,14,4,2,1,2,2,2,12,36,12,0,3,20,11,2,2,8,16,10,3,1,8,26,8,2,35,0,20,41,68,1,0,0,2,11,69,23,82,3,44,1,2,1,2,18,1,4,2,2,2,5,6,42,0,0,42,0,0,9,1,2,2,21,3,1,0,0,0,3,0,1,0,0,1,0,3,16,3,0,0
314,2020-02-21,MD,6046000,7,2,1,10,76,59,90,32,87,29,12,2,54,5,69,37,81,58,14,75,58,74,53,66,50,77,71,43,56,83,13,39,79,6,9,64,81,73,30,5,74,0,34,25,75,86,70,84,26,80,2,13,3,2,2,3,59,2,12,64,14,4,2,1,2,2,2,12,27,12,0,3,21,11,1,2,8,16,10,3,1,8,26,8,2,35,0,20,41,68,1,0,0,2,11,69,25,83,3,44,0,3,1,2,18,1,4,2,2,3,5,6,42,0,1,42,0,0,9,0,2,2,21,3,1,0,0,0,3,0,1,0,0,1,0,3,16,3,0,0
315,2020-02-21,FL,21480000,7,2,1,10,82,59,91,32,87,29,12,1,54,5,69,37,81,60,14,74,58,72,53,66,50,78,71,43,56,83,13,39,79,6,9,64,81,75,30,5,74,0,34,25,75,86,70,84,26,80,2,13,3,1,2,3,80,2,12,64,14,4,2,1,2,2,2,12,27,12,0,3,20,11,2,2,8,16,10,2,1,8,26,8,2,35,0,20,41,41,1,0,0,2,11,77,25,82,3,45,1,2,1,2,18,1,4,2,2,2,5,0,42,0,1,42,0,0,9,0,2,2,13,3,1,0,0,0,3,1,1,0,0,1,0,2,9,3,0,0
316,2020-02-21,GA,10620000,7,2,1,10,84,59,91,32,92,29,12,1,54,5,69,37,81,60,14,74,58,74,53,65,50,76,71,43,56,83,13,39,80,6,9,64,75,73,30,4,74,0,34,25,75,86,70,84,26,80,2,13,3,1,2,3,59,2,12,64,14,4,2,1,2,2,2,12,36,12,0,3,21,11,1,2,8,16,10,3,1,8,26,9,2,35,0,20,41,68,1,0,0,2,11,69,25,82,3,44,1,2,1,2,18,1,4,2,2,2,5,6,42,0,0,42,0,0,9,1,2,2,21,3,1,0,0,0,3,1,1,0,0,1,0,3,16,3,0,0
317,2020-02-21,NY,19450000,7,2,1,10,76,59,91,32,92,29,12,1,54,5,69,37,81,60,14,74,58,74,53,66,50,77,71,43,56,83,13,39,76,6,9,64,81,70,30,6,74,0,34,25,70,86,70,84,26,80,2,13,3,1,2,3,59,2,12,64,14,4,2,1,2,2,2,12,36,12,0,3,20,11,1,2,8,16,10,3,1,8,25,8,2,35,0,20,27,68,1,0,0,2,12,69,23,82,3,44,1,2,1,2,18,1,4,2,2,2,5,6,42,0,0,50,0,0,9,1,2,2,21,3,1,0,0,0,3,1,1,0,0,1,0,5,16,3,0,0
318,2020-02-21,MA,6893000,7,2,1,10,84,58,91,32,87,29,12,1,54,5,69,37,80,60,14,74,58,74,53,66,50,77,71,43,56,83,13,39,76,6,9,64,81,73,30,5,75,0,34,25,75,86,70,84,26,80,2,13,3,1,2,3,40,2,12,64,14,4,2,1,2,2,2,12,36,12,0,3,21,11,1,2,8,16,10,3,1,8,26,5,2,35,0,20,41,68,1,0,0,2,11,69,25,82,3,44,0,2,1,2,18,1,4,2,2,2,5,0,42,0,1,42,0,0,9,1,2,2,21,3,1,0,0,0,4,1,1,0,0,1,0,3,9,3,0,0
