date,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,virus,pandemic,us,cases,new,news,like,get,wuhan,one,health,di,world,si,time,il,help,crisis,home,need,outbreak,000,know,corona,deaths,et,please,would,realdonaldtrump,covid_19,2020,lockdown,spread,due,could,first,des,go,stay,da,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,death toll,new coronavirus,amid coronavirus,19 pandemic,stay home,coronavirus crisis,coronavirus covid,china coronavirus,coronavirus via,coronavirus china,social distancing,new cases,il coronavirus,corona virus,positive coronavirus,du coronavirus,spread coronavirus,wuhan coronavirus,coronavirus death,confirmed cases,casos coronavirus,news coronavirus,bbc news,fight coronavirus,tested positive,cruise ship,coronavirus lockdown,public health,href rel,rel nofollow,19 cases,gon na,true href,cases coronavirus,wuhan china,south korea,coronavirus fears,hong kong,stay safe,donald trump,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus,covid 19 outbreak,covid 19 patients,covid 19 coronavirus,coronavirus live updates,covid 19 via,new york times,fight covid 19,positive covid 19,twitter web app,amid coronavirus outbreak,amid covid 19,world health organization,tested positive coronavirus,new coronavirus cases,tests positive coronavirus,coronavirus 2019 ncov,covid 19 virus,coronavirus task force,casos covid 19,covid 19 deaths,covid 19 lockdown,spread covid 19,covid 19 di,cases covid 19,amid coronavirus pandemic,covid 19 response,primer caso coronavirus,gt virus coronavirus,coronavirus sars flu,virus coronavirus sars,virus covid 19,penyebaran covid 19,covid 19 testing
2020-01-31,16,0,0,9,83,58,88,64,85,34,32,4,56,7,85,48,74,58,80,74,60,74,52,63,50,79,70,40,55,83,32,40,77,13,15,64,79,69,26,0,71,1,55,29,71,84,67,82,24,79,0,32,0,3,6,0,42,3,77,62,24,10,3,0,2,5,0,44,30,44,0,2,18,25,3,6,38,80,19,12,2,14,38,10,3,43,0,24,28,34,0,37,0,6,74,28,13,95,5,43,0,0,0,0,29,0,13,0,0,0,8,0,51,0,0,25,0,0,27,2,2,0,68,0,4,0,0,0,0,0,0,0,0,5,0,32,78,0,0,0
2020-02-01,12,0,0,9,75,54,69,57,80,33,24,3,51,6,51,42,77,59,62,73,39,77,51,64,53,80,63,36,58,80,25,37,77,10,13,67,79,55,31,0,82,0,39,22,58,76,71,87,26,75,0,26,0,3,5,0,26,2,59,60,19,7,2,0,2,3,0,37,19,37,0,2,10,19,2,5,23,61,14,8,2,12,29,11,3,32,1,14,30,38,0,41,0,5,61,22,21,89,3,42,0,0,0,0,23,0,7,0,0,0,8,0,38,0,0,19,0,0,11,1,2,0,68,0,1,0,0,0,0,0,0,0,0,10,0,14,36,0,0,0
2020-02-02,10,0,0,9,75,53,61,56,77,28,21,4,48,6,78,37,79,58,58,73,39,77,53,65,100,75,64,37,56,78,26,38,78,9,12,68,73,62,17,0,100,0,53,22,60,82,76,88,27,77,0,23,0,4,4,0,26,2,51,61,20,8,3,0,2,2,0,32,11,32,0,2,9,16,2,5,21,56,15,7,2,11,32,13,2,29,0,13,0,0,0,41,0,4,65,25,0,91,3,37,0,0,0,0,22,0,5,0,0,0,6,0,41,0,0,28,0,0,11,1,1,0,59,0,4,0,0,0,0,0,0,0,0,3,0,20,33,0,0,0
2020-02-03,9,0,0,9,78,57,99,55,82,42,18,5,55,6,46,38,76,58,50,71,64,80,51,66,70,77,69,42,55,81,23,40,77,8,12,68,79,73,70,0,100,1,48,26,75,94,72,81,25,77,0,28,0,8,4,0,29,2,55,62,18,8,1,0,2,5,0,30,12,30,0,2,7,14,2,4,17,47,15,6,1,9,30,6,2,24,0,21,25,31,0,33,0,4,54,24,26,98,3,65,0,0,0,0,22,0,6,0,0,0,8,0,44,0,0,46,0,0,12,1,2,0,53,0,1,0,0,0,0,0,0,0,0,2,79,7,27,0,0,0
2020-02-04,8,0,0,15,80,59,95,50,85,34,17,4,55,6,47,40,73,59,44,71,66,80,65,66,51,79,76,43,55,84,24,39,78,8,11,68,83,78,37,0,77,1,39,27,77,90,70,84,26,77,0,24,0,6,4,0,33,2,52,65,18,7,5,0,2,5,0,29,11,29,0,3,4,13,3,4,15,42,15,5,1,9,29,9,3,28,0,21,0,67,0,0,0,4,43,30,6,100,4,47,0,0,0,0,20,0,4,0,0,0,7,0,67,0,0,16,25,0,11,1,2,0,53,0,1,0,0,0,0,0,0,0,0,3,0,14,27,0,0,0
2020-02-05,7,0,0,9,82,57,92,45,86,79,16,3,58,6,93,42,74,59,39,72,64,78,49,65,48,78,73,44,54,83,20,40,83,7,11,66,81,75,75,0,75,1,39,26,75,86,71,82,25,77,0,21,0,3,3,0,40,2,51,63,17,7,5,0,2,2,0,26,8,26,0,2,4,12,2,3,13,39,15,5,1,9,28,8,3,58,0,20,26,33,0,0,0,3,36,25,12,94,4,100,0,0,0,0,19,0,5,0,0,0,6,0,54,0,0,16,13,0,11,1,2,2,45,0,0,0,0,0,0,0,0,0,0,3,0,11,19,0,0,0
2020-02-06,7,0,0,10,86,59,92,46,88,57,15,2,54,6,49,41,74,60,39,73,61,79,53,66,46,79,75,46,55,84,20,40,80,7,12,67,83,76,44,0,72,1,39,29,82,87,70,82,25,81,0,19,0,3,4,0,50,2,47,66,19,6,4,0,2,3,0,29,6,30,0,2,4,12,2,3,16,39,17,5,1,10,28,6,2,51,0,19,54,0,0,0,0,4,40,28,9,91,4,79,0,0,0,0,23,0,7,0,0,0,7,0,51,0,0,17,13,0,10,1,2,2,59,0,0,0,0,0,0,0,0,0,0,3,0,12,22,0,0,0
2020-02-07,8,0,0,9,78,58,96,49,83,35,16,3,53,6,49,40,74,58,46,74,59,77,51,63,47,77,71,45,55,81,21,40,78,7,13,62,81,70,46,0,75,1,38,26,73,86,70,82,25,76,0,28,0,2,4,0,42,2,47,66,21,7,4,0,2,3,0,33,12,34,0,3,4,13,2,5,17,49,18,6,1,10,30,8,1,82,1,18,0,0,0,37,0,4,44,25,29,88,3,49,0,0,0,0,26,0,6,0,0,0,7,0,44,0,0,43,20,0,9,1,3,0,38,0,3,0,0,0,0,0,0,0,0,4,45,19,30,0,0,0
2020-02-08,7,0,0,9,76,52,74,44,79,30,14,2,49,5,100,37,78,56,40,71,38,75,52,61,46,73,61,34,57,78,20,38,75,6,12,64,74,55,16,0,77,1,32,20,59,76,71,83,25,73,0,24,0,2,4,0,28,2,42,61,20,7,3,0,1,3,0,30,11,30,0,3,4,11,2,7,16,45,18,4,1,9,26,1,2,59,1,11,0,0,0,40,0,4,40,22,14,78,2,45,0,0,0,0,26,0,7,0,0,0,8,0,32,0,0,0,14,0,6,1,3,0,46,0,1,0,0,0,0,0,0,0,0,3,0,19,24,0,0,0
2020-02-09,7,0,0,22,80,53,59,42,75,27,14,3,48,6,50,38,77,58,35,74,38,81,80,63,47,75,64,40,57,82,22,36,78,6,13,66,73,60,55,0,90,1,32,24,58,78,72,87,27,77,0,29,0,2,3,0,30,2,39,67,19,6,5,0,2,3,0,26,8,26,0,3,4,10,1,5,14,41,16,3,1,9,34,12,2,49,0,12,0,37,0,39,0,3,33,24,10,74,4,40,0,0,0,0,22,0,5,0,0,0,8,0,36,0,0,18,14,0,8,2,3,2,31,0,0,0,0,0,0,0,0,0,0,3,47,14,27,0,0,0
